full_name,resale_price,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,price_per_km,log_resale_price
2017 Hyundai Verna 1.6 VTVT AT SX,6.45,Jan-17,1591,Comprehensive,Automatic,66552,First Owner,Petrol,121.3,5,17.01,Sedan,Mumbai,9.69E-05,2.008214032
2016 Hyundai Verna 1.6 SX VTVT,6.4,Jun-16,1591,Comprehensive,Manual,49000,Second Owner,Petrol,121.3,5,17.01,Sedan,Mumbai,0.000130612,2.00148
2018 Hyundai Elantra 2.0 SX AT,11.85,Jun-18,1999,Comprehensive,Automatic,66000,First Owner,Petrol,149.92,5,14.62,Sedan,Mumbai,0.000179545,2.553343811
2015 Audi A3 35 TDI Premium,14.25,Jun-15,1968,Comprehensive,Automatic,47700,First Owner,Diesel,143,5,20.38,Sedan,Mumbai,0.000298742,2.724579503
2021 Ford Endeavour Titanium Plus 4X4 AT,33,Jun-21,1996,Comprehensive,Automatic,42500,First Owner,Diesel,167.62,7,12.4,SUV,Mumbai,0.000776471,3.526360525
2017 Honda Amaze VX Petrol,5.7,Jun-17,1199,Comprehensive,Manual,39000,First Owner,Petrol,88.76,5,18.6,Sedan,Mumbai,0.000146154,1.902107526
2021 Toyota Innova Crysta 2.4 ZX 7 STR,27.5,Jun-21,2393,Comprehensive,Manual,27911,First Owner,Diesel,148,7,12,MUV,Mumbai,0.000985275,3.349904087
2016 Honda Brio S MT,3.5,Jun-16,1198,Comprehensive,Manual,49121,First Owner,Petrol,86.8,5,19.4,Hatchback,Mumbai,7.13E-05,1.504077397
2017 Maruti Ciaz ZDi Plus SHVS,7.05,Jun-17,1248,Comprehensive,Manual,58000,First Owner,Diesel,88.5,5,28.09,Sedan,Mumbai,0.000121552,2.085672091
2013 Maruti Swift VDI,4.35,Jun-13,1248,Comprehensive,Manual,45000,First Owner,Diesel,74,5,22.9,Hatchback,Mumbai,9.67E-05,1.677096561
2018 Toyota Innova Crysta 2.4 VX MT BSIV,19.11,Jun-18,2393,Comprehensive,Manual,68800,First Owner,Diesel,147.8,7,13.68,MUV,Mumbai,0.000277762,3.001217204
2022 Honda City VX CVT,13.99,Jul-22,1498,Third Party,Automatic,22910,First Owner,Petrol,119.35,5,18.4,Sedan,Mumbai,0.00061065,2.707383312
2009 Mercedes-Benz C-Class 230 Avantgarde,5.25,Jul-09,1796,Comprehensive,Automatic,86500,Second Owner,Petrol,178,5,11.7,Sedan,Mumbai,6.07E-05,1.832581464
2021 Maruti Eeco CNG 5 Seater AC,6.25,Oct-21,1196,Comprehensive,Manual,4700,First Owner,CNG,61.68,5,20.88,Maruti,Mumbai,0.001329787,1.981001469
2015 Toyota Fortuner 4x2 AT,17.85,Oct-15,2982,Comprehensive,Automatic,124435,Second Owner,Diesel,168.5,7,12.55,SUV,Mumbai,0.000143448,2.936512914
2012 Honda Brio S Option AT,3.15,Oct-12,1198,Comprehensive,Automatic,60526,Second Owner,Petrol,86.8,5,16.5,Hatchback,Mumbai,5.20E-05,1.423108334
2015 Hyundai i20 Magna 1.2,5.21,Jun-15,1197,Comprehensive,Manual,59000,First Owner,Petrol,81.83,5,18.6,Hatchback,Mumbai,8.83E-05,1.826160896
2017 Mercedes-Benz GLS 350d 4MATIC,53.7,Jun-17,2987,Comprehensive,Automatic,77000,Second Owner,Diesel,258,7,11,SUV,Mumbai,0.000697403,4.001863709
2013 Mercedes-Benz C-Class C 200 CGI,7.65,Jan-13,1991,Comprehensive,Automatic,84806,Third Owner,Petrol,184,5,14.74,Sedan,Mumbai,9.02E-05,2.157559321
2022 Hyundai Creta SX Diesel BSVI,18.45,Jul-22,1493,Third Party,Manual,22000,First Owner,Diesel,113.45,5,,SUV,Mumbai,0.000838636,2.96784707
2019 Honda City i-DTEC V,9.51,May-19,1498,Comprehensive,Manual,42883,First Owner,Diesel,97.9,5,25.6,Sedan,Mumbai,0.000221766,2.352327185
2016 Volkswagen Vento 1.6 Comfortline,6.2,Oct-16,1598,Comprehensive,Manual,56973,First Owner,Petrol,103.2,5,16.09,Sedan,Mumbai,0.000108823,1.974081026
2016 Volkswagen Vento 1.2 TSI Comfortline AT,6.2,Apr-16,1197,Comprehensive,Automatic,53960,First Owner,Petrol,103.5,5,18.19,Sedan,Mumbai,0.0001149,1.974081026
2013 Honda City 1.5 S AT,4.51,Aug-13,1497,Comprehensive,Automatic,65000,First Owner,Petrol,116.4,5,16.8,Sedan,Mumbai,6.94E-05,1.706564623
2021 MG Hector Sharp DCT,17.45,Jan-21,1451,Third Party insurance,Automatic,29900,First Owner,Petrol,141,5,13.96,SUV,Mumbai,0.000583612,2.91506437
2014 Volkswagen Polo 1.2 MPI Highline,4.55,May-14,1199,Comprehensive,Manual,57885,First Owner,Petrol,74,5,16.2,Hatchback,Mumbai,7.86E-05,1.713797928
2018 Maruti Ciaz 1.4 AT Alpha,8.75,Sep-18,1373,Third Party insurance,Automatic,43572,First Owner,Petrol,91.1,5,19.12,Sedan,Mumbai,0.000200817,2.277267285
2017 Mercedes-Benz E-Class E250 Edition E,23.99,Jan-17,2143,Comprehensive,Automatic,62000,First Owner,Diesel,204,5,15,Sedan,Mumbai,0.000386935,3.218475745
2018 Skoda Rapid 1.6 MPI Ambition BSIV,5.9,Oct-18,1598,Third Party insurance,Manual,49000,First Owner,Petrol,103.2,5,15.41,Sedan,Mumbai,0.000120408,1.931521412
2016 Maruti Baleno Delta,6.25,Feb-16,1197,Comprehensive,Manual,54406,First Owner,Petrol,81.8,5,21.01,Hatchback,Mumbai,0.000114877,1.981001469
2022 Maruti XL6 Zeta AT BSVI,13.95,Aug-22,1462,Third Party insurance,Automatic,9800,First Owner,Petrol,101.65,6,20.27,MUV,Mumbai,0.001423469,2.7047113
2021 Honda WR-V VX Diesel,11.45,Nov-21,1498,Third Party insurance,Manual,26000,First Owner,Diesel,97.89,5,23.7,SUV,Mumbai,0.000440385,2.521720623
2018 Honda Amaze V CVT Petrol BSIV,7.75,Nov-18,1199,Third Party insurance,Automatic,15000,First Owner,Petrol,88.76,5,19,Sedan,Mumbai,0.000516667,2.1690537
2022 MG Astor Sharp CVT BSVI,15.75,Apr-22,1498,Comprehensive,Automatic,23200,First Owner,Petrol,108.49,5,14.82,SUV,Mumbai,0.000678879,2.818398258
2018 Hyundai i20 Asta 1.2,7.25,Aug-18,1197,Third Party insurance,Manual,34545,First Owner,Petrol,82.85,5,18.5,Hatchback,Mumbai,0.000209871,2.1102132
2015 Ford Ecosport 1.5 Petrol Titanium AT,5.21,Apr-15,1496,Comprehensive,Automatic,63000,First Owner,Petrol,120.69,5,14.7,SUV,Mumbai,8.27E-05,1.826160896
2022 MG Hector Sharp Diesel MT,19.75,Nov-22,1956,Comprehensive,Manual,12900,First Owner,Diesel,167.68,5,,SUV,Mumbai,0.001531008,3.032546247
2019 Maruti Celerio VXI CNG,5.25,Aug-19,998,Third Party,Manual,33600,Second Owner,CNG,58.33,5,30.47,Hatchback,Mumbai,0.00015625,1.832581464
2014 Volkswagen Polo 1.2 MPI Highline,4.55,Jun-14,1199,Comprehensive,Manual,57885,First Owner,Petrol,74,5,16.2,Hatchback,Mumbai,7.86E-05,1.713797928
2012 Toyota Innova 2.5 G (Diesel) 8 Seater,6.95,Apr-12,2494,Third Party,Manual,154213,Second Owner,Diesel,100,8,12.99,MUV,Mumbai,4.51E-05,2.073171929
2017 Mercedes-Benz GLA Class 200 Sport,21.5,May-17,1991,Comprehensive,Automatic,47000,Second Owner,Petrol,183,5,13.7,SUV,Mumbai,0.000457447,3.113515309
2015 Audi Q5 3.0 TDI Quattro,19.5,May-15,2967,Comprehensive,Automatic,65700,First Owner,Diesel,241.4,5,13.22,SUV,Mumbai,0.000296804,3.020424886
2018 Audi Q5 35TDI,39.5,Aug-18,1968,Third Party insurance,Automatic,71000,First Owner,Diesel,188,5,17.01,SUV,Mumbai,0.000556338,3.701301974
2021 Jeep Compass 2.0 Limited 4X4 Opt Diesel AT BSVI,26.95,Mar-21,1956,Third Party insurance,Automatic,27000,First Owner,Diesel,167.67,5,14.9,SUV,Mumbai,0.000998148,3.3304172
2016 Hyundai Creta 1.6 VTVT SX Plus Dual Tone,9.95,Oct-16,1591,Third Party insurance,Manual,64850,First Owner,Petrol,121.3,5,15.29,SUV,Mumbai,0.000153431,2.393339456
2014 Mercedes-Benz C-Class C 200 CGI Elegance,12.75,Mar-14,1796,Comprehensive,Automatic,27000,Third Owner,Petrol,186,5,11.74,Sedan,Mumbai,0.000472222,2.621038824
2022 Tata Tigor EV XZ Plus,10.25,Jun-22,0,Comprehensive,Automatic,8700,First Owner,Electric,73.75,5,,Sedan,Mumbai,0.001178161,2.420368129
2013 Mercedes-Benz E-Class 220 CDI,9.75,Apr-13,2143,Comprehensive,Automatic,70000,First Owner,Diesel,170,5,10,Sedan,Mumbai,0.000139286,2.374905755
2015 Honda Mobilio S i-DTEC,6.45,Feb-15,1498,Comprehensive,Manual,63710,First Owner,Diesel,98.6,7,24.2,MUV,Mumbai,0.00010124,2.008214032
2016 Datsun GO Plus T BSIV,3.35,Feb-16,1198,Third Party,Manual,47180,First Owner,Petrol,67,7,19.44,MUV,Mumbai,7.10E-05,1.470175845
2019 Maruti Ciaz Alpha AT BSVI,8.99,Oct-19,1462,Comprehensive,Automatic,42608,First Owner,Petrol,103.25,5,20.04,Sedan,Mumbai,0.000210993,2.301584593
2013 BMW 5 Series 520d Luxury Line,14,May-13,1995,Comprehensive,Automatic,52000,First Owner,Diesel,190,5,18.12,Sedan,Mumbai,0.000269231,2.708050201
2016 Maruti Wagon R VXI,4.35,Apr-16,998,Comprehensive,Manual,3200,First Owner,Petrol,67.05,5,21.79,Hatchback,Mumbai,0.001359375,1.677096561
2016 Mercedes-Benz E-Class E250 CDI Avantgarde,21,May-16,2143,Comprehensive,Automatic,64000,First Owner,Diesel,204,5,13,Sedan,Mumbai,0.000328125,3.091042453
2019 Mahindra XUV500 W11 Option AT,17.45,Oct-19,2179,Comprehensive,Automatic,40000,First Owner,Diesel,152.87,7,15.1,SUV,Mumbai,0.00043625,2.91506437
2015 Hyundai Creta 1.4 CRDi S,8.75,Jan-16,1396,Comprehensive,Manual,68000,First Owner,Diesel,88.7,5,21.38,SUV,Mumbai,0.000128676,2.277267285
2013 BMW 5 Series 520d Luxury Line,14.5,Jan-13,1995,Third Party,Automatic,79000,Second Owner,Diesel,190,5,18.12,Sedan,Mumbai,0.000183544,2.740840024
2020 Maruti Baleno Alpha CVT,8.95,May-20,1197,Third Party insurance,Automatic,14000,First Owner,Petrol,81.8,5,19.56,Hatchback,Mumbai,0.000639286,2.297572551
2022 Maruti Wagon R LXI CNG BSVI,6.75,May-22,998,Third Party insurance,Manual,7800,First Owner,CNG,55.92,5,34.05,Hatchback,Mumbai,0.000865385,2.047692843
2022 MG Hector Sharp CVT,19.45,Sep-22,1451,Third Party insurance,Automatic,25000,First Owner,Petrol,141,5,,SUV,Mumbai,0.000778,3.017982882
2022 Kia Carens Luxury Plus Diesel AT 6 STR BSVI,20.75,Mar-22,1493,Third Party,Automatic,16010,First Owner,Diesel,114.41,6,,MUV,Mumbai,0.001296065,3.079613758
2017 Hyundai i20 Active 1.2 S,5.75,Aug-17,1197,Third Party insurance,Manual,60002,Second Owner,Petrol,81.86,5,17.19,Hatchback,Mumbai,9.58E-05,1.909542505
2015 Honda City i VTEC CVT SV,6.25,May-15,1497,Comprehensive,Automatic,55102,First Owner,Petrol,117.3,5,18,Sedan,Mumbai,0.000113426,1.981001469
2017 Audi Q3 35 TDI Quattro Premium Plus,19.75,Jul-17,1968,Comprehensive,Automatic,58000,Second Owner,Diesel,181,5,15.17,SUV,Mumbai,0.000340517,3.032546247
2018 Hyundai Verna CRDi 1.6 AT SX Option,10.95,Feb-18,1582,Third Party insurance,Automatic,69872,First Owner,Diesel,126.2,5,22,Sedan,Mumbai,0.000156715,2.480731278
2018 Ford Ecosport 1.5 Petrol Titanium Plus AT,7.95,Jan-18,1496,Comprehensive,Automatic,27000,First Owner,Petrol,120.69,5,14.7,SUV,Mumbai,0.000294444,2.191653532
2014 Mercedes-Benz S-Class S 350 CDI,41.75,Dec-14,2987,Comprehensive,Automatic,42000,First Owner,Diesel,254.79,5,13.5,Sedan,Mumbai,0.000994048,3.755369195
2015 Honda City i VTEC CVT SV,6.25,May-15,1497,Comprehensive,Automatic,55000,First Owner,Petrol,117.3,5,18,Sedan,Mumbai,0.000113636,1.981001469
2019 Toyota Innova Crysta 2.8 ZX AT BSIV,20.85,Sep-19,2755,Comprehensive,Automatic,119000,First Owner,Diesel,171.5,7,11.36,MUV,Mumbai,0.00017521,3.084200922
2017 Honda City i VTEC V,7.25,Mar-17,1497,Comprehensive,Manual,48000,First Owner,Petrol,117.3,5,17.8,Sedan,Mumbai,0.000151042,2.1102132
2016 Maruti Wagon R VXI,3.95,Jun-16,998,Third Party insurance,Manual,32054,First Owner,Petrol,67.1,5,18.9,Hatchback,Mumbai,0.00012323,1.599387577
2018 Hyundai i20 Asta Option CVT,6.75,Nov-18,1197,Comprehensive,Automatic,29000,Second Owner,Petrol,81.86,5,17.4,Hatchback,Mumbai,0.000232759,2.047692843
2018 Toyota Fortuner 2.8 2WD MT,29.5,Apr-18,2755,Third Party insurance,Manual,59252,First Owner,Diesel,174.5,7,14.24,SUV,Mumbai,0.000497873,3.417726684
2016 Maruti Wagon R AMT VXI,3.99,Jan-16,998,Third Party,Automatic,23305,First Owner,Petrol,67,5,20.51,Hatchback,Mumbai,0.000171208,1.60743591
2018 Maruti Baleno 1.2 CVT Zeta,7.45,Dec-18,1197,Comprehensive,Automatic,32647,First Owner,Petrol,83.1,5,21.4,Hatchback,Mumbai,0.000228199,2.134166441
2016 Maruti Wagon R VXI,3.85,Nov-16,998,Comprehensive,Manual,28000,First Owner,Petrol,67.05,5,21.79,Hatchback,Mumbai,0.0001375,1.578978705
2011 Jaguar XK R V8 Coupe,36,May-11,5000,Comprehensive,Automatic,25000,Second Owner,Petrol,502.8,4,6.7,Jaguar,Mumbai,0.00144,3.610917913
2016 Jaguar XE Portfolio,19,Jun-16,1999,Comprehensive,Automatic,21000,Second Owner,Petrol,246.74,5,13.5,Sedan,Mumbai,0.000904762,2.995732274
2009 Bentley Continental Flying Spur BSIV,58,Aug-09,5998,Comprehensive,Automatic,95500,Second Owner,Petrol,552,4,8.6,Sedan,Mumbai,0.00060733,4.077537444
2021 Maruti XL6 Zeta AT,12.5,Jul-21,1462,Third Party,Automatic,11000,First Owner,Petrol,103.2,6,17.99,MUV,Mumbai,0.001136364,2.602689685
2019 Ford Endeavour Titanium Plus 4X4,34,Nov-19,3198,Third Party insurance,Automatic,60000,First Owner,Diesel,197,7,14.2,SUV,Mumbai,0.000566667,3.555348061
2017 Renault KWID RXL,3.45,Aug-17,799,Third Party,Manual,8856,First Owner,Petrol,53.26,5,22.25,Hatchback,Mumbai,0.000389566,1.492904096
2019 Honda WR-V i-VTEC S,7.45,Jun-19,1199,Comprehensive,Manual,54302,First Owner,Petrol,88.7,5,17.5,SUV,Mumbai,0.000137196,2.134166441
2012 Toyota Innova 2.5 GX (Diesel) 8 Seater,7.99,Mar-12,2494,Comprehensive,Manual,77000,First Owner,Diesel,100,8,12.99,MUV,Mumbai,0.000103766,2.196112848
2013 Renault Duster 85PS Diesel RxL Option,5.15,Sep-13,1461,Comprehensive,Manual,80052,First Owner,Diesel,83.8,5,19.87,SUV,Mumbai,6.43E-05,1.816452082
2021 Hyundai i20 Asta Opt Turbo DCT DT BSVI,11.45,Jun-21,998,Third Party insurance,Automatic,7500,First Owner,Petrol,118.41,5,20.28,Hatchback,Mumbai,0.001526667,2.521720623
2020 BMW X5 xDrive 30d Sport,86.95,Oct-20,2993,Third Party insurance,Automatic,15000,First Owner,Diesel,261.5,5,13.38,SUV,Mumbai,0.005796667,4.476768471
2019 BMW X1 sDrive20d Expedition,27.5,Aug-19,1995,Comprehensive,Automatic,52000,First Owner,Diesel,188,5,20.68,SUV,Mumbai,0.000528846,3.349904087
2015 Audi Q5 3.0 TDI Quattro,16.5,Jul-15,2967,Comprehensive,Automatic,92900,Second Owner,Diesel,241.4,5,13.22,SUV,Mumbai,0.00017761,2.862200881
2018 Tata Tiago 1.2 Revotron XZA,4.75,Aug-18,1199,Comprehensive,Automatic,58000,First Owner,Petrol,83.83,5,23.84,Hatchback,Mumbai,8.19E-05,1.749199855
2014 Ford Ecosport 1.5 DV5 MT Titanium,5.21,Jan-14,1498,Comprehensive,Manual,70000,First Owner,Diesel,89.84,5,22.7,SUV,Mumbai,7.44E-05,1.826160896
2019 Maruti Ciaz Alpha Automatic BSIV,9.45,May-19,1462,Third Party insurance,Automatic,29500,First Owner,Petrol,103.25,5,20.28,Sedan,Mumbai,0.000320339,2.346601978
2021 Jeep Compass 2.0 Limited Opt Diesel BSVI,23.95,Apr-21,1956,Third Party insurance,Manual,16500,First Owner,Diesel,167.67,5,17.1,SUV,Mumbai,0.001451515,3.216873822
2016 Mercedes-Benz S-Class S 350 CDI,45.5,Jul-16,2987,Comprehensive,Automatic,30500,Second Owner,Diesel,254.79,5,13.5,Sedan,Mumbai,0.001491803,3.839452313
2016 Audi A6 35 TDI,22.75,May-16,1968,Comprehensive,Automatic,65600,Second Owner,Diesel,187.74,5,18.53,Sedan,Mumbai,0.000346799,3.16758253
2017 Honda City i-VTEC CVT V,8.1,Jun-17,1497,Comprehensive,Automatic,36000,First Owner,Petrol,117.6,5,18,Sedan,Mumbai,0.000225,2.208274414
2019 Ford Ecosport 1.5 Petrol Titanium AT,8.99,Mar-19,1496,Comprehensive,Automatic,29000,First Owner,Petrol,120.69,5,14.7,SUV,Mumbai,0.00031,2.301584593
2014 Mercedes-Benz E-Class E 200 CGI,16.9,Nov-14,1991,Comprehensive,Automatic,52000,Second Owner,Petrol,181.03,5,12,Sedan,Mumbai,0.000325,2.884800713
2022 Tata Tigor EV XZ Plus,10.25,Feb-22,0,Comprehensive,Automatic,11000,First Owner,Electric,73.75,5,,Sedan,Mumbai,0.000931818,2.420368129
2016 Toyota Innova Crysta 2.7 GX AT 8S BSIV,15.75,Dec-16,2694,Comprehensive,Automatic,54000,Second Owner,Petrol,163.7,8,10.75,MUV,Mumbai,0.000291667,2.818398258
2016 Mercedes-Benz GLS 350d 4MATIC,56.75,Jul-16,2987,Comprehensive,Automatic,56000,First Owner,Diesel,258,7,11,SUV,Mumbai,0.001013393,4.056123349
2020 Mercedes-Benz EQC 400 4MATIC,75,Jan-20,0,Comprehensive,Automatic,22000,First Owner,Electric,402.3,5,,SUV,Mumbai,0.003409091,4.33073334
2018 Mercedes-Benz CLA Urban Sport 200,26.25,Aug-18,1991,Comprehensive,Automatic,20000,First Owner,Petrol,184,5,15.04,Sedan,Mumbai,0.0013125,3.305053521
2018 Skoda Octavia 1.8 TSI AT L K,16.9,Mar-18,1798,Comprehensive,Automatic,39000,First Owner,Petrol,178,5,15.1,Sedan,Mumbai,0.000433333,2.884800713
2017 Skoda Kodiaq 2.0 TDI Style,27.5,Nov-17,1968,Comprehensive,Automatic,25000,First Owner,Diesel,148,7,16.25,SUV,Mumbai,0.0011,3.349904087
2018 Volkswagen Polo 1.0 MPI Comfortline BSIV,6.25,Aug-18,999,Third Party insurance,Manual,17000,First Owner,Petrol,75,5,18.78,Hatchback,Mumbai,0.000367647,1.981001469
2015 Land Rover Discovery Sport TD4 HSE,24.5,Dec-15,1999,Comprehensive,Automatic,110000,Second Owner,Diesel,147.5,5,12.63,SUV,Mumbai,0.000222727,3.238678452
2021 Mahindra Thar LX 4-Str Hard Top Diesel AT BSVI,16.5,Nov-21,2184,Comprehensive,Automatic,24000,First Owner,Diesel,130,4,,SUV,Mumbai,0.0006875,2.862200881
2017 Maruti Ciaz 1.4 Zeta,6.5,Apr-17,1373,Third Party insurance,Manual,53735,First Owner,Petrol,91.1,5,20.73,Sedan,Mumbai,0.000120964,2.014903021
2016 Maruti Baleno 1.2 Delta,4.95,Jun-16,1197,Third Party,Manual,45000,Second Owner,Petrol,83.1,5,21.4,Hatchback,Mumbai,0.00011,1.78339122
2015 BMW X3 xDrive20d xLine,23.75,Dec-15,1995,Comprehensive,Automatic,51100,Second Owner,Diesel,190,5,18.56,SUV,Mumbai,0.000464775,3.208825489
2018 Tata Nexon 1.2 Revotron XM,6.95,Jun-18,1198,Third Party insurance,Manual,17000,First Owner,Petrol,108.5,5,17,SUV,Mumbai,0.000408824,2.073171929
2020 Mahindra Alturas G4 4X4 AT BSIV,26.95,Sep-20,2157,Third Party insurance,Automatic,28000,First Owner,Diesel,178.49,7,12.05,SUV,Mumbai,0.0009625,3.3304172
2022 Kia Carens Prestige Plus Turbo DCT 2022-2023,17.25,May-22,1353,Third Party insurance,Automatic,6500,First Owner,Petrol,138.05,7,16.5,MUV,Mumbai,0.002653846,2.90416508
2016 Jaguar XF 2.0 Petrol Portfolio,23.75,Apr-16,1997,Comprehensive,Automatic,68000,First Owner,Petrol,246.74,5,10.8,Sedan,Mumbai,0.000349265,3.208825489
2020 Mercedes-Benz AMG GLE 53 Coupe BSVI,79.99,Apr-20,2999,Comprehensive,Automatic,60000,First Owner,Petrol,435,5,,Coupe,Mumbai,0.001333167,4.39432569
2017 Audi A3 35 TFSI Premium Plus,21.5,Jul-17,1395,Comprehensive,Automatic,46800,First Owner,Petrol,150,5,19.2,Sedan,Mumbai,0.000459402,3.113515309
2018 Jaguar F-Pace Prestige 2.0 AWD,44.75,Apr-18,1999,Comprehensive,Automatic,43000,Second Owner,Diesel,177,5,16.38,SUV,Mumbai,0.001040698,3.823191792
2017 Mercedes-Benz GLC 220d 4MATIC Sport,36.36,May-17,2143,Comprehensive,Automatic,49900,Second Owner,Diesel,170,5,17.9,SUV,Mumbai,0.000728657,3.620600613
2019 Toyota Fortuner 2.8 2WD AT,35.9,Mar-19,2755,Comprehensive,Automatic,44500,First Owner,Diesel,174.5,7,12.9,SUV,Mumbai,0.000806742,3.608211551
2020 Kia Seltos HTK Plus AT D,14.95,Feb-20,1493,Comprehensive,Automatic,29634,First Owner,Diesel,113.42,5,17.8,SUV,Mumbai,0.000504488,2.769458829
2018 Mercedes-Benz GLE 250d,43,May-18,2143,Comprehensive,Automatic,72700,First Owner,Diesel,201.15,5,17.9,SUV,Mumbai,0.000591472,3.784189634
2019 Audi A3 35 TFSI Premium Plus,24.8,May-19,1395,Comprehensive,Automatic,33000,First Owner,Petrol,150,5,19.2,Sedan,Mumbai,0.000751515,3.250374492
2017 Jaguar XJ 2.0L Portfolio,42,May-17,1999,Comprehensive,Automatic,59600,Second Owner,Petrol,237.4,5,9.43,Sedan,Mumbai,0.000704698,3.761200116
2018 Skoda Kodiaq 2.0 TDI Style,27.85,May-18,1968,Comprehensive,Automatic,51089,First Owner,Diesel,148,7,16.25,SUV,Mumbai,0.000545127,3.362109993
2015 Hyundai Verna 1.6 SX VTVT AT,6.55,Apr-15,1591,Third Party insurance,Automatic,53795,First Owner,Petrol,121.3,5,15.74,Sedan,Mumbai,0.000121759,2.021547563
2017 Honda City i VTEC V,6.75,Jul-17,1497,Third Party,Manual,72791,First Owner,Petrol,117.3,5,17.4,Sedan,Mumbai,9.27E-05,2.047692843
2017 Honda City VX MT,6.75,Jul-17,1497,Third Party insurance,Manual,71910,First Owner,Petrol,117.6,5,17.4,Sedan,Mumbai,9.39E-05,2.047692843
2017 Honda City VX MT,7.45,Jul-17,1497,Third Party insurance,Manual,70699,First Owner,Petrol,117.6,5,17.4,Sedan,Mumbai,0.000105376,2.134166441
2014 Land Rover Range Rover Sport SE,59.9,Mar-14,2993,Comprehensive,Automatic,62000,First Owner,Diesel,241.6,5,14.7,SUV,Mumbai,0.000966129,4.109233175
2017 Honda City i VTEC VX,7.45,Jul-17,1497,Comprehensive,Manual,70693,First Owner,Petrol,117.3,5,17.4,Sedan,Mumbai,0.000105385,2.134166441
2014 BMW 3 Series 320d Prestige,11.75,Apr-14,1995,Comprehensive,Automatic,65000,Third Owner,Diesel,184,5,18.88,Sedan,Mumbai,0.000180769,2.545531272
2014 BMW X5 xDrive 30d,29.5,May-14,2993,Comprehensive,Automatic,81600,Second Owner,Diesel,258,5,15.3,SUV,Mumbai,0.00036152,3.417726684
2018 Hyundai Verna CRDi 1.6 SX Option,9.75,Oct-18,1582,Comprehensive,Manual,90000,First Owner,Diesel,126.2,5,22,Sedan,Mumbai,0.000108333,2.374905755
2015 Honda City i VTEC SV,5.65,May-15,1497,Third Party insurance,Manual,51000,Second Owner,Petrol,117.3,5,17.4,Sedan,Mumbai,0.000110784,1.894616855
2019 Hyundai Verna 1.6 SX VTVT,8.95,Mar-19,1591,Comprehensive,Manual,40873,First Owner,Petrol,121.3,5,17.01,Sedan,Mumbai,0.000218971,2.297572551
2010 Volkswagen Vento Petrol Highline,1.95,2010,1598,Third Party insurance,Manual,80000,First Owner,Petrol,103.6,5,15.04,Sedan,Mumbai,2.44E-05,1.08180517
2018 Maruti SX4 S Cross Zeta DDiS 200 SH,7.2,2018,1248,Third Party insurance,Manual,90000,Second Owner,Diesel,88.5,5,25.1,SUV,Mumbai,8.00E-05,2.104134154
2017 Toyota Fortuner 2.8 4WD MT BSIV,28,2017,2755,Third Party insurance,Manual,90000,First Owner,Diesel,174.5,7,14.24,SUV,Mumbai,0.000311111,3.36729583
2016 Honda City i VTEC SV,9,2016,1497,Third Party insurance,Manual,10000,First Owner,Petrol,117.3,5,17.8,Sedan,Mumbai,0.0009,2.302585093
2013 Mercedes-Benz B Class B180 Sports,7.6,2013,1595,Third Party insurance,Automatic,40000,Third Owner,Petrol,120.7,5,11.9,Hatchback,Mumbai,0.00019,2.151762203
2016 Audi Q3 2.0 TDI Quattro,12.5,2016,1968,Third Party insurance,Automatic,120000,Second Owner,Diesel,184,5,17.32,SUV,Mumbai,0.000104167,2.602689685
2017 Mahindra XUV500 W4,7.5,2017,2179,Third Party insurance,Manual,90000,First Owner,Diesel,140,7,16,SUV,Mumbai,8.33E-05,2.140066163
2010 Honda City 1.5 V MT,2,2010,1497,Third Party insurance,Manual,100000,Third Owner,Petrol,1186600,5,17,Sedan,Mumbai,2.00E-05,1.098612289
2013 Hyundai Verna 1.6 VTVT EX AT,4.35,2013,1591,Third Party insurance,Automatic,70000,Second Owner,Petrol,121.4,5,17.01,Sedan,Mumbai,6.21E-05,1.677096561
2018 Toyota Fortuner 2.8 4WD AT BSIV,36,2018,2755,Third Party insurance,Automatic,50000,First Owner,Diesel,174.5,7,15.04,SUV,Mumbai,0.00072,3.610917913
2013 Renault Scala RxL,2.26,2013,1498,Third Party insurance,Manual,60000,Third Owner,Petrol,97.6,5,16.95,Sedan,Mumbai,3.77E-05,1.181727195
2010 BMW 5 Series GT 530d LE,11,2010,2993,Third Party insurance,Automatic,120000,Second Owner,Diesel,258,5,16.2,Sedan,Mumbai,9.17E-05,2.48490665
2014 Maruti Swift ZXI,4.8,2014,1197,Third Party insurance,Manual,60000,Second Owner,Petrol,85.8,5,18.6,Hatchback,Mumbai,8.00E-05,1.757857918
2012 Ford Fiesta 1.6 SXI Duratec,2,2012,1596,Third Party insurance,Manual,90000,Second Owner,Petrol,99.6,5,15.3,Sedan,Mumbai,2.22E-05,1.098612289
